AtomicUnitID,LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes
HBA-ED076-00001,1,Deliverable DEL-13-01 is named 'Design knowledge schema and provenance model'.,@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L7|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0004,d4bb524058a8,IN,SEC-ED076-0004,UNIT-ED076-0001,,
HBA-ED076-00002,2,"DEL-13-01 belongs to package PKG-13, the Physical Design Knowledge and Constraint Engine.",@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L9|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0004,d7b15c704236,IN,SEC-ED076-0004,UNIT-ED076-0001,,
HBA-ED076-00003,3,DEL-13-01's deliverable type is DATA_MODEL_CHANGE.,@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L11|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0004,01bd44e30fa0,IN,SEC-ED076-0004,UNIT-ED076-0001,,
HBA-ED076-00004,4,DEL-13-01 addresses scope item SOW-067.,@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L12|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0004,8f70c407ce60,IN,SEC-ED076-0004,UNIT-ED076-0001,,
HBA-ED076-00005,5,DEL-13-01 supports objective OBJ-014.,@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L13|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0004,c6eeb20910b1,IN,SEC-ED076-0004,UNIT-ED076-0001,,
HBA-ED076-00006,6,DEL-13-01's anticipated artifacts are schemas/design_knowledge.schema.json and a design knowledge provenance model.,@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L14|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0004,c3fb10134677,IN,SEC-ED076-0004,UNIT-ED076-0001,,
HBA-ED076-00007,7,The primary subject of DEL-13-01 is user-supplied design knowledge for the physical design model.,@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L21|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0005,e915317b6393,IN,SEC-ED076-0005,UNIT-ED076-0001,,
HBA-ED076-00008,8,"Scope-named knowledge categories are endpoints, line data, routing corridors, no-go volumes, supportable zones, equipment interfaces, access constraints, slope/drain/vent requirements, and owner/project metadata.",@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L22|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0005,ca2fde6d7f52,IN,SEC-ED076-0005,UNIT-ED076-0001,,
HBA-ED076-00009,9,Additional named record concerns are source notes and unresolved assumptions.,@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L23|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0005,46b4074d4cd1,IN,SEC-ED076-0005,UNIT-ED076-0001,,
HBA-ED076-00010,10,"The physical model is the source of truth for editable design data, while detailed design-knowledge records are owned by PKG-13 specialized schemas/services.",@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L24|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0005,398a499cc2ed,IN,SEC-ED076-0005,UNIT-ED076-0001,,
HBA-ED076-00011,11,JSON Schema 2020-12 contracts are the accepted architecture basis for schema surfaces.,@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L25|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0005,86c304b9c70c,IN,SEC-ED076-0005,UNIT-ED076-0001,,
HBA-ED076-00012,12,"No protected owner standards, protected code data, or private project data may be bundled in public examples.",@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L26|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0005,41faec1e6874,IN,SEC-ED076-0005,UNIT-ED076-0001,,
HBA-ED076-00013,13,"Records and software output must not claim certification, sealing, professional approval, or code compliance for reliance.",@repo/execution/PKG-13_Physical Design Knowledge and Constraint Engine/1_Working/DEL-13-01_Design knowledge schema and provenance model/Datasheet.md:L27|_Decomposition/source_review_html/SRC-DEL-DEL-13-01-DESIGN-KNOWLEDGE-SCHEMA-AND-PROVENANCE-MODEL.html#SEC-ED076-0005,91d7c19b8276,IN,SEC-ED076-0005,UNIT-ED076-0001,,
