AtomicUnitID,LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes
HBA-ED066-00001,1,"Deliverable DEL-11-01 (User guide skeleton) belongs to package PKG-11 (Documentation, Examples, and Education) and is of type DOC_UPDATE.","@repo/execution/PKG-11_Documentation, Examples, and Education/1_Working/DEL-11-01_User guide skeleton/Datasheet.md:L6|_Decomposition/source_review_html/SRC-DEL-DEL-11-01-USER-GUIDE-SKELETON.html#SEC-ED066-0004",61c1b4eef61f,IN,SEC-ED066-0004,UNIT-ED066-0001,,
HBA-ED066-00002,2,"DEL-11-01 covers scope item SOW-033 and objectives OBJ-001 and OBJ-011, with context envelope M.","@repo/execution/PKG-11_Documentation, Examples, and Education/1_Working/DEL-11-01_User guide skeleton/Datasheet.md:L11|_Decomposition/source_review_html/SRC-DEL-DEL-11-01-USER-GUIDE-SKELETON.html#SEC-ED066-0004",e971753f4251,IN,SEC-ED066-0004,UNIT-ED066-0001,,
HBA-ED066-00003,3,"The user guide skeleton is a draft setup document, not the repository user guide.","@repo/execution/PKG-11_Documentation, Examples, and Education/1_Working/DEL-11-01_User guide skeleton/Datasheet.md:L15|_Decomposition/source_review_html/SRC-DEL-DEL-11-01-USER-GUIDE-SKELETON.html#SEC-ED066-0004",771391cd70cc,IN,SEC-ED066-0004,UNIT-ED066-0001,,
HBA-ED066-00004,4,"The user guide's primary purpose is to define a structure for project setup, modeling, solving, rule checks, reports, and limitations.","@repo/execution/PKG-11_Documentation, Examples, and Education/1_Working/DEL-11-01_User guide skeleton/Datasheet.md:L21|_Decomposition/source_review_html/SRC-DEL-DEL-11-01-USER-GUIDE-SKELETON.html#SEC-ED066-0005",6324b336aa2c,IN,SEC-ED066-0005,UNIT-ED066-0001,,
HBA-ED066-00005,5,"docs/user_guide/index.md is the anticipated downstream artifact, but this setup run does not edit it.","@repo/execution/PKG-11_Documentation, Examples, and Education/1_Working/DEL-11-01_User guide skeleton/Datasheet.md:L22|_Decomposition/source_review_html/SRC-DEL-DEL-11-01-USER-GUIDE-SKELETON.html#SEC-ED066-0005",a03f3379e7b2,IN,SEC-ED066-0005,UNIT-ED066-0001,,
HBA-ED066-00006,6,"The guide should help users understand an open, auditable piping stress workflow without hiding missing data, private-data requirements, or professional responsibility limits.","@repo/execution/PKG-11_Documentation, Examples, and Education/1_Working/DEL-11-01_User guide skeleton/Datasheet.md:L23|_Decomposition/source_review_html/SRC-DEL-DEL-11-01-USER-GUIDE-SKELETON.html#SEC-ED066-0005",356b3a281d7c,IN,SEC-ED066-0005,UNIT-ED066-0001,,
HBA-ED066-00007,7,"Required guide sections are product scope, setup, project creation, model building, solving, rule checks, results review, reports, limitations, troubleshooting, and glossary.","@repo/execution/PKG-11_Documentation, Examples, and Education/1_Working/DEL-11-01_User guide skeleton/Datasheet.md:L24|_Decomposition/source_review_html/SRC-DEL-DEL-11-01-USER-GUIDE-SKELETON.html#SEC-ED066-0005",c0926bb2bad0,IN,SEC-ED066-0005,UNIT-ED066-0001,,
HBA-ED066-00008,8,"Public guide content must not include protected standards text, protected examples, proprietary tables, private rule packs, private libraries, or owner data.","@repo/execution/PKG-11_Documentation, Examples, and Education/1_Working/DEL-11-01_User guide skeleton/Datasheet.md:L25|_Decomposition/source_review_html/SRC-DEL-DEL-11-01-USER-GUIDE-SKELETON.html#SEC-ED066-0005",46d2f7663f50,IN,SEC-ED066-0005,UNIT-ED066-0001,,
HBA-ED066-00009,9,User rule checks are computations using user-supplied or lawful private rule packs; they are not professional authentication.,"@repo/execution/PKG-11_Documentation, Examples, and Education/1_Working/DEL-11-01_User guide skeleton/Datasheet.md:L26|_Decomposition/source_review_html/SRC-DEL-DEL-11-01-USER-GUIDE-SKELETON.html#SEC-ED066-0005",97273959dd0b,IN,SEC-ED066-0005,UNIT-ED066-0001,,
HBA-ED066-00010,10,The software assists analysis and reporting; competent human review remains required before project reliance.,"@repo/execution/PKG-11_Documentation, Examples, and Education/1_Working/DEL-11-01_User guide skeleton/Datasheet.md:L27|_Decomposition/source_review_html/SRC-DEL-DEL-11-01-USER-GUIDE-SKELETON.html#SEC-ED066-0005",6f249aa6a340,IN,SEC-ED066-0005,UNIT-ED066-0001,,
