AtomicUnitID,LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes
HBA-PD018-00001,1,This document defines the IP and Data Boundary Policy for the project.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L11|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0001,51202678e525,OUT,SEC-PD018-0001,UNIT-PD018-0001,,Document title heading
HBA-PD018-00002,2,The policy keeps the public OpenPipeStress repository aligned with the project intent of public open mechanics with private/user-supplied code and proprietary data.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L15|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0002,a3ebd92ef0e0,IN,SEC-PD018-0002,UNIT-PD018-0001,,
HBA-PD018-00003,3,"This policy is a project governance control, not legal advice, professional engineering approval, certification, sealing, standards-body endorsement, or a code-compliance claim.",@repo/docs/IP_AND_DATA_BOUNDARY.md:L17|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0002,e142d48b36b3,IN,SEC-PD018-0002,UNIT-PD018-0001,,
HBA-PD018-00004,4,Human or legal review remains required when redistribution rights or protected-content status are uncertain.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L17|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0002,48dd27f0526f,IN,SEC-PD018-0002,UNIT-PD018-0001,,
HBA-PD018-00005,5,This draft policy is aligned to execution/_Decomposition/SOFTWARE_DECOMP.md revision 0.7 and approved DAG-006 coordination authority.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L21|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0003,fc6c822eaa63,IN,SEC-PD018-0003,UNIT-PD018-0001,,
HBA-PD018-00006,6,The project license has been selected as PolyForm-Noncommercial-1.0.0.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L22|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0003,8565475cc403,IN,SEC-PD018-0003,UNIT-PD018-0001,,
HBA-PD018-00007,7,Contribution-source license and redistribution fields record the source basis for submitted material and do not replace the project license notice.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L24|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0003,754ecd459504,IN,SEC-PD018-0003,UNIT-PD018-0001,,
HBA-PD018-00008,8,"The final contributor legal mechanism, maintainer roster/quorum, release authority, legal-review authority, security contact, release-label vocabulary, human-acceptance workflow, and jurisdiction-specific professional-practice wording remain TBD until recorded by the human project authority or qualified reviewer.",@repo/docs/IP_AND_DATA_BOUNDARY.md:L28|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0003,5fa02c8b6b1d,IN,SEC-PD018-0003,UNIT-PD018-0001,,
HBA-PD018-00009,9,The public repository may contain solver algorithms based on open mechanics.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L36|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0004,a431e0ba6742,IN,SEC-PD018-0004,UNIT-PD018-0001,,
HBA-PD018-00010,10,"The public repository may contain geometry, unit, load, stress-recovery, and report schemas.",@repo/docs/IP_AND_DATA_BOUNDARY.md:L37|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0004,1f925f037b10,IN,SEC-PD018-0004,UNIT-PD018-0001,,
HBA-PD018-00011,11,The public repository may contain blank templates and private-library import mechanisms.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L38|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0004,a7015001e1b0,IN,SEC-PD018-0004,UNIT-PD018-0001,,
HBA-PD018-00012,12,The public repository may contain invented example data with clear notices.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L39|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0004,a9ee2320694c,IN,SEC-PD018-0004,UNIT-PD018-0001,,
HBA-PD018-00013,13,The public repository may contain public-domain or permissively licensed data with documented provenance.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L40|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0004,4957df9f7fd3,IN,SEC-PD018-0004,UNIT-PD018-0001,,
HBA-PD018-00014,14,"The public repository may contain validation benchmarks from original, public-domain, or permissively licensed sources.",@repo/docs/IP_AND_DATA_BOUNDARY.md:L41|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0004,eb16ca6eb24c,IN,SEC-PD018-0004,UNIT-PD018-0001,,
HBA-PD018-00015,15,"The public repository may contain review checklists, manifests, and empty schema slots that help users record private/code-specific data without bundling those values publicly.",@repo/docs/IP_AND_DATA_BOUNDARY.md:L42|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0004,c3bda8a5c5bb,IN,SEC-PD018-0004,UNIT-PD018-0001,,
HBA-PD018-00016,16,"The public repository must not contain ASME or other standards-body code text, tables, figures, examples, or commentary.",@repo/docs/IP_AND_DATA_BOUNDARY.md:L46|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0005,e0f56f3690d5,IN,SEC-PD018-0005,UNIT-PD018-0001,,
HBA-PD018-00017,17,The public repository must not contain material allowable tables copied from standards.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L47|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0005,6c21d42b4a92,IN,SEC-PD018-0005,UNIT-PD018-0001,,
HBA-PD018-00018,18,The public repository must not contain B31J stress-intensification or flexibility-factor content copied from standards.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L48|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0005,959ac4b9c64f,IN,SEC-PD018-0005,UNIT-PD018-0001,,
HBA-PD018-00019,19,The public repository must not contain B16/B36/MSS/ISO/EN/CSA dimensional or rating tables copied from standards.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L49|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0005,877a460ecefb,IN,SEC-PD018-0005,UNIT-PD018-0001,,
HBA-PD018-00020,20,The public repository must not contain proprietary vendor catalogs without redistribution rights.,@repo/docs/IP_AND_DATA_BOUNDARY.md:L50|domains/chirality-piping/_Decomposition/source_review_html/SRC-DOCS-IP-AND-DATA-BOUNDARY.html#SEC-PD018-0005,e7112b79f1bd,IN,SEC-PD018-0005,UNIT-PD018-0001,,
