SectionID,SourceDoc,SourcePrefix,Path,Depth,Title,LineStart,LineEnd,PageFirst,PageLast,HtmlAnchor,ContentHash,InScope,IsFrontMatter,IsBackMatter,FigureRefs,TableRefs,EquationRefs,AssetIDs,Text
SEC-SKP037-0001,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Source Pack: Skill pack: semantic-matrix-build,1,Source Pack: Skill pack: semantic-matrix-build,1,7,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0001,6faba88739be,True,False,False,,,,,BatchID: `BATCH4_SKILL_PACKS_20260614T060717Z`  Source truth remains the original repo component files listed under each component heading. This generated markdown is a DOMAIN_DECOMP review and worker substrate only.
SEC-SKP037-0002,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Component: skills/semantic-matrix-build/BRIEF_SCHEMA.md,2,Component: skills/semantic-matrix-build/BRIEF_SCHEMA.md,8,9,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0002,3edcc39b6331,True,False,False,,,,,
SEC-SKP037-0003,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,semantic-matrix-build — Brief Schema,3,semantic-matrix-build — Brief Schema,10,13,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0003,d2f7e017550c,True,False,False,,,,,"This skill is consumed by `TASK`. The brief must make the TASK scope, semantic scope, status policy, and expected outputs explicit."
SEC-SKP037-0004,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Required TASK fields,4,Required TASK fields,14,22,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0004,3bb9c58f4f30,True,False,False,,,,,| Field | Requirement | |---|---| | `TaskSkill` | Must be `semantic-matrix-build`. | | `ScopePath` | Absolute path to exactly one deliverable / production unit folder. This is the TASK local scope. | | `Tasks` | Must request generation of `_SEMANTIC.md` for this one scope. | | `ExpectedOutputs` | Must include `_SEMANTIC.md` and the TASK run record. |
SEC-SKP037-0005,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Required semantic fields,4,Required semantic fields,23,33,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0005,c0d137126efd,True,False,False,,,,,"Place these in `RuntimeOverrides` unless the local TASK convention passes them top-level.  | Field | Requirement | |---|---| | `deliverable_folder` | Absolute path to the same folder as `ScopePath`. | | `decomposition_path` | Absolute path to the decomposition document, used for traceability only. | | `DECOMP_VARIANT` | `PROJECT`, `SOFTWARE`, or `DOMAIN`. | | `STATUS_POLICY` | `PRESERVE_CURRENT`, `ADVANCE_ON_PASS`, or `NO_STATUS_TOUCH`. Default for ORCHESTRATOR Phase 2.3 is `PRESERVE_CURRENT`. |"
SEC-SKP037-0006,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Normal ORCHESTRATOR Phase 2.3 brief,4,Normal ORCHESTRATOR Phase 2.3 brief,34,68,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0006,7b26b1269389,True,False,False,,,,,"Use `ScopePath` as the TASK run/context anchor and provide `RuntimeOverrides.deliverable_folder` as the skill-local deliverable anchor. This skill must create or overwrite `_SEMANTIC.md`, so the brief must set `ApplyEdits: true` and authorize `_SEMANTIC.md` as a writable target.  ```yaml PURPOSE: Generate deliverable-local semantic lens RequestedBy: ORCHESTRATOR ScopePath: /absolute/path/to/PKG-XX/.../DEL-XX-YY_Name TaskSkill: semantic-matrix-build Tasks:   - Generate _SEMANTIC.md for the single deliverable folder.   - Read the deliverable-local truth set and production documents.   - Adopt canonical matrices A and B.   - Derive C, F, D, K, G, X, T, E in order with full interpretation work.   - Run semantic audit and repo validator when available. ApplyEdits: true AllowedWriteTargets:   - /absolute/path/to/PKG-XX/.../DEL-XX-YY_Name/_SEMANTIC.md RuntimeOverrides:   deliverable_folder: /absolute/path/to/PKG-XX/.../DEL-XX-YY_Name   decomposition_path: /absolute/path/to/execution/_Decomposition/DECOMP.md   DECOMP_VARIANT: SOFTWARE   STATUS_POLICY: PRESERVE_CURRENT CustomInstructions:   - Run as sealed ORCHESTRATOR Phase 2.3 semantic matrix generation.   - Do not author or repair production documents.   - Do not change _STATUS.md state; preserve the current lifecycle state by runtime policy.   - Use compact derivation tables for C, F, D, X, and E.   - Step 1 axis anchors and Step 2 projections must resolve to semantic phrases.   - Insert Matrix Z before Matrix Summary. ExpectedOutputs:   - _SEMANTIC.md   - _run_records/TASK_RUN_*.md ```"
SEC-SKP037-0007,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Brief for status advancement on PASS,4,Brief for status advancement on PASS,69,89,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0007,a0d7dce8e355,True,False,False,,,,,"Use only when project policy says this skill owns `SEMANTIC_READY` advancement.  ```yaml ScopePath: /absolute/path/to/deliverable TaskSkill: semantic-matrix-build ApplyEdits: true AllowedWriteTargets:   - /absolute/path/to/deliverable/_SEMANTIC.md   - /absolute/path/to/deliverable/_STATUS.md RuntimeOverrides:   deliverable_folder: /absolute/path/to/deliverable   decomposition_path: /absolute/path/to/decomposition.md   DECOMP_VARIANT: PROJECT   STATUS_POLICY: ADVANCE_ON_PASS CustomInstructions:   - On audit PASS, set or verify Current State as SEMANTIC_READY and append History.   - On audit FAIL, leave _STATUS.md state unchanged. ```"
SEC-SKP037-0008,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Variant behavior,4,Variant behavior,90,97,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0008,39b0e42590d9,True,False,False,,,,,"| Variant | Production documents read | Notes | |---|---|---| | `PROJECT` | `Datasheet.md`, `Specification.md`, `Guidance.md`, `Procedure.md` | Standard four-document set. | | `SOFTWARE` | `Datasheet.md`, `Specification.md`, `Guidance.md`, `Procedure.md` | Same document set and terminology as PROJECT. | | `DOMAIN` | All non-metadata `.md` files not prefixed with `_`, typically `Scoping.md` and `KA-*.md` | Invoke only when explicitly requested; standard ORCHESTRATOR DOMAIN setup may skip semantic lensing. |"
SEC-SKP037-0009,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Recommended CustomInstructions,4,Recommended CustomInstructions,98,109,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0009,a802e371d0f6,True,False,False,,,,,"Use these for format-sensitive runs:  - Generate exactly one `_SEMANTIC.md` for exactly one deliverable folder. - Keep the lens deliverable-conditioned but not deliverable-literal. - Final matrix cells must be category-level 2–5 word phrases. - Step 2 projections must resolve semantic phrases, not just restate formulas. - Matrix Summary must use compact markdown tables, not bullet lists. - Include `Matrix Z — Summary Boundary` before Matrix Summary. - Do not claim validator PASS unless the repo validator actually ran."
SEC-SKP037-0010,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Not accepted,4,Not accepted,110,119,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0010,1b82506c176f,True,False,False,,,,,- Multi-deliverable scope. - Cross-deliverable scanning or comparison. - ORCHESTRATOR authoring `_SEMANTIC.md` inline instead of dispatching TASK. - Missing `decomposition_path`. - Missing `STATUS_POLICY` in an ORCHESTRATOR Phase 2.3 brief. - A brief that asks the skill to edit production documents. - A brief that asks for both `STATUS_POLICY=ADVANCE_ON_PASS` and omits `_STATUS.md` write authorization.
SEC-SKP037-0011,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Component: skills/semantic-matrix-build/QA_CHECKS.md,2,Component: skills/semantic-matrix-build/QA_CHECKS.md,120,121,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0011,03214993ebb6,True,False,False,,,,,
SEC-SKP037-0012,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,semantic-matrix-build — QA Checks,3,semantic-matrix-build — QA Checks,122,123,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0012,226e2c442eae,True,False,False,,,,,
SEC-SKP037-0013,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Minimum checks for a valid run,4,Minimum checks for a valid run,124,140,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0013,6c018012e29c,True,False,False,,,,,"1. `ScopePath` exists and is a directory. 2. `deliverable_folder` exists, is a directory, and resolves to `ScopePath`. 3. `_CONTEXT.md` exists in `deliverable_folder`. 4. `decomposition_path` is provided. If the file cannot be read, record that fact; do not invent decomposition content. 5. `_SEMANTIC.md` is written to `{deliverable_folder}/_SEMANTIC.md`. 6. Production documents are read-only. 7. No sibling deliverable folder is scanned. 8. No files outside the effective bounded task brief's write authorization are written. 9. All eight derived matrices appear in sequence: C, F, D, K, G, X, T, E. 10. Canonical matrices A and B are reproduced exactly and not re-derived. 11. Interpreted matrices C, F, D, X, and E include intermediate collections and all three interpretation steps for every cell. 12. Matrix Summary appears after `Matrix Z — Summary Boundary` and contains compact markdown tables for C, F, D, K, G, X, T, and E. 13. `STATUS_POLICY` is honored exactly. 14. Repo validator is run when available and permitted; if unavailable, the report says so."
SEC-SKP037-0014,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Structural invariants,4,Structural invariants,141,155,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0014,feca8e0445a2,True,False,False,,,,,"| Check | Requirement | |---|---| | Header | Includes generated date, variant, perspective, framework, audit status, phase/status ruling, and Inputs Read. | | Inputs Read | Lists `_CONTEXT.md`, `_STATUS.md`, `_REFERENCES.md`, `_DEPENDENCIES.md`, `MEMORY.md`, and production documents as read, not present, or absent. | | SourceRefs | Use path + best-effort heading anchor when possible. | | Matrix A | Exact canonical 3×4 Orientation values. | | Matrix B | Exact canonical 4×4 Conceptualization values. | | Matrix order | A, B, C, F, D, K, G, X, T, E, Matrix Z, Matrix Summary. | | Result tables | Every matrix section has a Result table. | | Summary tables | Summary uses markdown tables, not bullets. | | Matrix Z | Present between Matrix E and Matrix Summary; not counted as a semantic matrix. | | Correct dimensions | C 3×4, F 3×4, D 3×4, K 4×3, G 3×4, X 4×4, T 4×4, E 4×4. |"
SEC-SKP037-0015,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Construction formulas,4,Construction formulas,156,170,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0015,c43c2b1d3b25,True,False,False,,,,,"The section heading or construction note must show these formulas:  | Matrix | Required formula | |---|---| | C | `L_C(i,j) = Σ_k (A(i,k) * B(k,j)); C(i,j) = I(row_i, col_j, L_C(i,j))` | | F | `L_F(i,j) = Σ_k (C(i,k) * B(k,j)); F(i,j) = I(row_i, col_j, L_F(i,j))` | | D | `L_D(i,j) = A(i,j) + (resolution * F(i,j)); D(i,j) = I(row_i, col_j, L_D(i,j))` | | K | `K(i,j) = D(j,i)` | | G | remove `wisdom` row from B | | X | `L_X(i,j) = Σ_k (K(i,k) * G(k,j)); X(i,j) = I(row_i, col_j, L_X(i,j))` | | T | `T(i,j) = B(j,i)` | | E | `L_E(i,j) = Σ_k (X(i,k) * T(k,j)); E(i,j) = I(row_i, col_j, L_E(i,j))` |"
SEC-SKP037-0016,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Interpretation validity,4,Interpretation validity,171,187,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0016,e00815855e18,True,False,False,,,,,"For every interpreted cell in C, F, D, X, and E:  | Check | Requirement | |---|---| | Intermediate collection | Contains every contributor product required by the formula. | | Step 1 explicit | Shows `r * c = <resolved anchor phrase>`. | | Step 1 resolved | Anchor phrase is semantic; it is not merely `<row>-<column> coordinate frame`. | | Step 2 explicit | Shows every `p_n = a * t_n`. | | Step 2 resolved | Every projection ends with a resolved semantic phrase. Formula-only projections are invalid. | | Step 2 complete | Every contributor in `L` has exactly one projection. | | Step 3 explicit | Says `centroid selects <final phrase>` or equivalent. | | Step 3 single | Selects one final phrase only. | | No shortcut | The working does not jump from Step 1 to Step 3. | | Explicit products | Uses `*` for semantic products. Do not use `x` or prose-only joins. |"
SEC-SKP037-0017,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Semantic product validity,4,Semantic product validity,188,204,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0017,41e2400d7b04,True,False,False,,,,,"Final cells in Result tables and Matrix Summary must satisfy all checks.  | Check | Requirement | |---|---| | Populated | No empty final cells. | | Single unit | Exactly one semantic unit, not a list. | | Length | 2–5 words, except canonical inherited B/G/T values. | | Dense | Prefer 2–3 words when complete. | | No algebra leak | No `∩` or `Σ`. | | No operator leak | No unresolved `+` flanked by semantic terms. | | No long expansion | No final cell exceeds about 80 characters. | | No axis tokens | Row/column labels for that cell do not appear literally in its final value. | | No particulars | No exact code clauses, event-name lists, file paths, implementation paths, numeric requirements, equipment tags, or other instances. | | No authority claims | No engineering correctness, recommendations, fitness judgments, or acceptance rulings. |"
SEC-SKP037-0018,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD,SKP037,Deliverable-conditioning validity,4,Deliverable-conditioning validity,205,215,,,SRC-SKILLPACK-SEMANTIC-MATRIX-BUILD.html#SEC-SKP037-0018,c091f4ded759,True,False,False,,,,,"The lens must be relevant to the deliverable without becoming a requirements summary.  | Failure pattern | Invalid example | Better pattern | |---|---|---| | Too generic | `adequate evidence` for many unrelated cells | `runtime proof`, `summary integrity`, `source assurance` | | Too literal | exact API method, route, event name, or file path in a cell | category phrase such as `contract boundary`, `compatibility proof` | | Requirement restatement | a SHALL-style or test-case phrase | semantic type/category phrase | | Source warning ignored | perspective omits known source-state caveat category | perspective mentions unresolved source-state caveats without particulars |"
