RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-081-03-001,PKG-081,DEL-081-03_construction-work-package,Construction Work Package,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,,PKG-081 / WBS 02 — Flare KO Drum (High Pressure) 3-25,,This deliverable implements the PKG-081 construction work package node in the project decomposition tree (WBS 02; workbook row 54; CoA 26020-02-17-001).,Datasheet.md,Datasheet.md > Identification table,PKG-081 WBS 02 CoA tracking number 26020-02-17-001 Mechanical discipline EPC Integrator,EXPLICIT,INITIALIZED,INITIALIZED,TBD,HIGH,EXTRACTED,2026-05-26,2026-05-26,ACTIVE,FACT: Confirmed against DELIVERABLE_REGISTER.csv row DEL-081-03_construction-work-package and PACKAGE_REGISTER.csv row PKG-081 in GATE-07 snapshot.
v3.1,DEP-081-03-002,PKG-081,DEL-081-03_construction-work-package,Construction Work Package,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-002,OBJ-002 — Provide 03-25 compressor station and liquids hub scope,,This deliverable traces to OBJ-002 per OBJECTIVE_DELIVERABLE_MAP.,Datasheet.md,Datasheet.md > References; OBJECTIVE_DELIVERABLE_MAP.csv row DEL-081-03,Workbook Packages row 54; 26020-Package_Requirements.docx package heading 34,EXPLICIT,INITIALIZED,INITIALIZED,TBD,HIGH,EXTRACTED,2026-05-26,2026-05-26,ACTIVE,FACT: Confirmed in OBJECTIVE_DELIVERABLE_MAP.csv row for DEL-081-03_construction-work-package.
v3.1,DEP-081-03-003,PKG-081,DEL-081-03_construction-work-package,Construction Work Package,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-004,OBJ-004 — Execute each package as vendor-owned with EPC integration,,This deliverable traces to OBJ-004 per OBJECTIVE_DELIVERABLE_MAP.,Datasheet.md,Datasheet.md > References; OBJECTIVE_DELIVERABLE_MAP.csv row DEL-081-03,Workbook Packages row 54; 26020-Package_Requirements.docx package heading 34,EXPLICIT,INITIALIZED,INITIALIZED,TBD,HIGH,EXTRACTED,2026-05-26,2026-05-26,ACTIVE,FACT: Confirmed in OBJECTIVE_DELIVERABLE_MAP.csv.
v3.1,DEP-081-03-004,PKG-081,DEL-081-03_construction-work-package,Construction Work Package,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-007,OBJ-007 — Provide and integrate shared utilities and flare/blowdown/vent systems,,This deliverable traces to OBJ-007 per OBJECTIVE_DELIVERABLE_MAP.,Datasheet.md,Datasheet.md > References; OBJECTIVE_DELIVERABLE_MAP.csv row DEL-081-03,Workbook Packages row 54; 26020-Package_Requirements.docx package heading 34,EXPLICIT,INITIALIZED,INITIALIZED,TBD,HIGH,EXTRACTED,2026-05-26,2026-05-26,ACTIVE,FACT: Confirmed in OBJECTIVE_DELIVERABLE_MAP.csv.
v3.1,DEP-081-03-005,PKG-081,DEL-081-03_construction-work-package,Construction Work Package,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-008,OBJ-008 — Provide civil/structural/site/construction support scope,,This deliverable traces to OBJ-008 per OBJECTIVE_DELIVERABLE_MAP.,Datasheet.md,Datasheet.md > References; OBJECTIVE_DELIVERABLE_MAP.csv row DEL-081-03,Workbook Packages row 54; 26020-Package_Requirements.docx package heading 34,EXPLICIT,INITIALIZED,INITIALIZED,TBD,HIGH,EXTRACTED,2026-05-26,2026-05-26,ACTIVE,FACT: Confirmed in OBJECTIVE_DELIVERABLE_MAP.csv.
v3.1,DEP-081-03-006,PKG-081,DEL-081-03_construction-work-package,Construction Work Package,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-009,OBJ-009 — Carry sour-service safety/relief/flare/blowdown requirements into package scopes,,This deliverable traces to OBJ-009 per OBJECTIVE_DELIVERABLE_MAP.,Datasheet.md,Datasheet.md > References; OBJECTIVE_DELIVERABLE_MAP.csv row DEL-081-03,Workbook Packages row 54; 26020-Package_Requirements.docx package heading 34,EXPLICIT,INITIALIZED,INITIALIZED,TBD,HIGH,EXTRACTED,2026-05-26,2026-05-26,ACTIVE,FACT: Confirmed in OBJECTIVE_DELIVERABLE_MAP.csv.
v3.1,DEP-081-03-007,PKG-081,DEL-081-03_construction-work-package,Construction Work Package,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-010,OBJ-010 — Maintain operability/maintainability/commissioning/turnover evidence,,This deliverable traces to OBJ-010 per OBJECTIVE_DELIVERABLE_MAP.,Datasheet.md,Datasheet.md > References; OBJECTIVE_DELIVERABLE_MAP.csv row DEL-081-03,Workbook Packages row 54; 26020-Package_Requirements.docx package heading 34,EXPLICIT,INITIALIZED,INITIALIZED,TBD,HIGH,EXTRACTED,2026-05-26,2026-05-26,ACTIVE,FACT: Confirmed in OBJECTIVE_DELIVERABLE_MAP.csv.
v3.1,DEP-081-03-008,PKG-081,DEL-081-03_construction-work-package,Construction Work Package,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-081,DEL-081-02_package-datasheet,,EPC Package Datasheet (DEL-081-02),,Before issue for construction the CWP shall be aligned with the accepted EPC Package Datasheet (DEL-081-02).,Procedure.md,Procedure.md > Prerequisites; Specification.md > CWP-REQ-011,accepted EPC Package Datasheet (DEL-081-02) ... before issue for construction,EXPLICIT,ACCEPTED,ACCEPTED,PENDING,HIGH,EXTRACTED,2026-05-26,2026-05-26,ACTIVE,FACT: Procedure Prerequisites and Specification CWP-REQ-011 both state this input is required before IFC release.
v3.1,DEP-081-03-009,PKG-081,DEL-081-03_construction-work-package,Construction Work Package,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-081,DEL-081-04_vendor-engineered-equipment-package,,Vendor Engineered Equipment Package (DEL-081-04),,Before issue for construction the CWP shall be aligned with the accepted vendor engineered equipment package (DEL-081-04); drum/pump detailed data (dimensions MAWP nozzles weights) are TBD pending this input.,Procedure.md,Procedure.md > Prerequisites; Specification.md > CWP-REQ-011; Datasheet.md > Construction,accepted vendor engineered equipment package (DEL-081-04) ... IFC piping/mechanical drawings,EXPLICIT,ACCEPTED,ACCEPTED,PENDING,HIGH,EXTRACTED,2026-05-26,2026-05-26,ACTIVE,FACT: Multiple source locations state vendor engineered equipment package is required input before construction issue and before drum/pump TBDs can be closed.
v3.1,DEP-081-03-010,PKG-081,DEL-081-03_construction-work-package,Construction Work Package,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,EXTERNAL,,,W242510-PRC-REP-000003-001,External Plant Shutdown and Blowdown Philosophy W242510-PRC-REP-000003-001,location TBD,Acceptance of W242510-PRC-REP-000003-001 is required before closing relief and pressure-test criteria; blowdown sequence and final relief loads remain TBD until this philosophy is accepted.,Specification.md,Specification.md > CWP-REQ-006; Standards table; Procedure.md > Step 8,require acceptance of the external Plant Shutdown and Blowdown Philosophy W242510-PRC-REP-000003-001 before closing relief and pressure-test criteria,EXPLICIT,ACCEPTED,ACCEPTED,PENDING,HIGH,EXTRACTED,2026-05-26,2026-05-26,ACTIVE,FACT: Both Specification and Procedure explicitly state this document governs final blowdown sequencing and must be accepted before closure.
