RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-09-05-001,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,PKG-09,,DEL-09-05,CI Artifact and Release Verification Workflow,execution/_Decomposition/Chirality_App_vNext_SOFTWARE_DECOMP_v3_2.md#8-deliverables,DEL-09-05 implements the accepted decomposition node for the CI artifact and release verification workflow.,Datasheet.md,Datasheet.md#Identification,DeliverableID | DEL-09-05,EXPLICIT,SEMANTIC_READY,TBD,TBD,HIGH,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Parent anchor resolved from Datasheet and decomposition DEL-09-05 row.
v3.1,DEP-09-05-002,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-035,Required local checks,execution/_Decomposition/Chirality_App_vNext_SOFTWARE_DECOMP_v3_2.md#9-scope-ledger,DEL-09-05 traces to SOW-035 for required local checks.,Datasheet.md,Datasheet.md#Attributes,Covered scope items | SOW-035 Required local checks,EXPLICIT,SEMANTIC_READY,TBD,TBD,HIGH,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Scope item appears in Datasheet and decomposition scope ledger.
v3.1,DEP-09-05-003,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-036,Section 8/9 validation,execution/_Decomposition/Chirality_App_vNext_SOFTWARE_DECOMP_v3_2.md#9-scope-ledger,DEL-09-05 traces to SOW-036 for Section 8/9 validation.,Datasheet.md,Datasheet.md#Attributes,Covered scope items | SOW-036 Section 8/9 validation,EXPLICIT,SEMANTIC_READY,TBD,TBD,HIGH,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Scope item appears in Datasheet and decomposition scope ledger.
v3.1,DEP-09-05-004,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-072,macOS arm64 unsigned DMG release target,execution/_Decomposition/Chirality_App_vNext_SOFTWARE_DECOMP_v3_2.md#9-scope-ledger,DEL-09-05 traces to SOW-072 for the macOS arm64 unsigned DMG release target.,Datasheet.md,Datasheet.md#Attributes,Covered scope items | SOW-072 macOS arm64 unsigned DMG release target,EXPLICIT,SEMANTIC_READY,TBD,TBD,HIGH,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Scope item appears in Datasheet and decomposition scope ledger.
v3.1,DEP-09-05-005,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,UNKNOWN,,,OBJ-008,Keep validation packaging release network key and instruction-root checks explicit and repeatable,execution/_Decomposition/Chirality_App_vNext_SOFTWARE_DECOMP_v3_2.md#6-objectives,DEL-09-05 supports OBJ-008.,Datasheet.md,Datasheet.md#Attributes,Supported objective | OBJ-008,EXPLICIT,SEMANTIC_READY,TBD,TBD,HIGH,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Objective ID is explicit; TargetType remains UNKNOWN because the v3.1 enum has no OBJECTIVE target.
v3.1,DEP-09-05-006,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-09,DEL-09-01,,Section 8 Harness Validation Preservation,execution/_Decomposition/Chirality_App_vNext_SOFTWARE_DECOMP_v3_2.md#8-deliverables,DEL-09-05 relies on sibling-owned Section 8 validation preservation while it wires or verifies the workflow surface.,Guidance.md,Guidance.md#Considerations,Section 8/9 scope | This deliverable should wire or verify the workflow,IMPLICIT,SEMANTIC_READY,TBD,TBD,MEDIUM,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Source states sibling validation deliverables own details; target resolved through decomposition SOW-035/SOW-036 membership.
v3.1,DEP-09-05-007,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-09,DEL-09-02,,Section 9 Runtime Validation Additions,execution/_Decomposition/Chirality_App_vNext_SOFTWARE_DECOMP_v3_2.md#8-deliverables,DEL-09-05 relies on sibling-owned Section 9 validation additions while it wires or verifies the workflow surface.,Guidance.md,Guidance.md#Considerations,sibling deliverables own detailed validation additions and tests,IMPLICIT,SEMANTIC_READY,TBD,TBD,MEDIUM,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Source states sibling validation deliverables own details; target resolved through decomposition SOW-036 membership.
v3.1,DEP-09-05-008,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-09,DEL-09-04,,macOS DMG Packaging and Instruction Root Integrity,execution/_Decomposition/Chirality_App_vNext_SOFTWARE_DECOMP_v3_2.md#8-deliverables,Release verification requires the packaging outputs associated with the macOS DMG packaging deliverable.,Procedure.md,Procedure.md#Steps,Confirm expected outputs: frontend/dist/Chirality-0.1.0-arm64.dmg,IMPLICIT,SEMANTIC_READY,TBD,TBD,MEDIUM,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Procedure requires packaging outputs; decomposition maps SOW-072 to DEL-09-04 and DEL-09-05.
v3.1,DEP-09-05-009,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-09,DEL-09-06,,Network Key Attachment and Renderer Security Checks,execution/_Decomposition/Chirality_App_vNext_SOFTWARE_DECOMP_v3_2.md#8-deliverables,DEL-09-05 must account for security verification while network key attachment and renderer security implementation details are owned by DEL-09-06.,Specification.md,Specification.md#Scope,Network API key attachment and renderer security implementation details owned by DEL-09-06,EXPLICIT,SEMANTIC_READY,TBD,TBD,HIGH,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Specification explicitly names DEL-09-06 ownership boundary.
v3.1,DEP-09-05-010,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,UNKNOWN,,,frontend/artifacts/harness/instruction-root-integrity/latest/summary.json,Stable instruction-root integrity summary artifact,frontend/artifacts/harness/instruction-root-integrity/latest/summary.json,CI verification requires the stable summary artifact path to exist and be uploaded.,Specification.md,Specification.md#Requirements,stable summary artifact path for validation review MUST be frontend/artifacts/harness,EXPLICIT,SEMANTIC_READY,TBD,TBD,HIGH,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Artifact path explicit; TargetType UNKNOWN because v3.1 has no FILE or ARTIFACT target.
v3.1,DEP-09-05-011,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,UNKNOWN,,,TBD,CI provider and workflow path,TBD,Execution requires CI provider and workflow path confirmation; current evidence keeps exact workflow path TBD.,Procedure.md,Procedure.md#Prerequisites,CI provider and workflow path are confirmed,EXPLICIT,SEMANTIC_READY,TBD,TBD,HIGH,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Prerequisite is explicit; target identity remains TBD.
v3.1,DEP-09-05-012,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,REF-002,docs/CONTRACT.md,docs/CONTRACT.md,Verification records must avoid writing API keys or secrets into project files logs runtime events SDK transcripts where avoidable or tool artifacts.,Specification.md,Specification.md#Requirements,Verification records MUST avoid writing API keys or secrets,EXPLICIT,SEMANTIC_READY,TBD,TBD,HIGH,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Secret-handling constraint cites REF-002 K-KEY-1.
v3.1,DEP-09-05-013,PKG-09,DEL-09-05,CI Artifact and Release Verification Workflow,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,REF-002,docs/CONTRACT.md,docs/CONTRACT.md,Verification must keep outbound network scope limited to loopback plus Anthropic API path unless governed scope expands it.,Specification.md,Specification.md#Requirements,Verification MUST keep outbound network scope limited,EXPLICIT,SEMANTIC_READY,TBD,TBD,HIGH,EXTRACTED,2026-05-20,2026-05-20,ACTIVE,FACT: Network constraint cites REF-002 K-NET-1.
