RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-068-04-001,PKG-068,DEL-068-04_vendor-engineered-equipment-package,Vendor Engineered Equipment Package,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,PACKAGE,PKG-068,,PKG-068,TEG Dehydration Unit,/Users/ryan/ai-env/projects/chirality/projects/west-doe-combined/_Decomposition/PROJECT_DECOMP/_GateSnapshots/GATE-07_Final_Published_2026-05-24/PACKAGE_REGISTER.csv,DEL-068-04 is the vendor production unit within PKG-068 TEG Dehydration Unit as defined in the decomposition package register.,_CONTEXT.md,_CONTEXT.md / Identity table: ParentPackageID = PKG-068,Package Vendor production unit for engineering design fabrication/supply developed from EPC Scope of Work and Package Datasheet.,EXPLICIT,ACCEPTED,ACCEPTED,TBD,HIGH,EXTRACTED,2026-05-25,2026-05-25,ACTIVE,FACT — anchor to parent package node per decomposition register.
v3.1,DEP-068-04-002,PKG-068,DEL-068-04_vendor-engineered-equipment-package,Vendor Engineered Equipment Package,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0237,SOW-0237 — Carry TEG Dehydration Unit as distinct flat package (WBS 01),/Users/ryan/ai-env/projects/chirality/projects/west-doe-combined/_Decomposition/PROJECT_DECOMP/_GateSnapshots/GATE-07_Final_Published_2026-05-24/SCOPE_LEDGER.csv,This deliverable covers scope item SOW-0237 per _CONTEXT.md Covers Scope Items.,_CONTEXT.md,_CONTEXT.md / Covers Scope Items,Covers SOW-0237,EXPLICIT,ACCEPTED,ACCEPTED,TBD,HIGH,EXTRACTED,2026-05-25,2026-05-25,ACTIVE,FACT — scope item explicitly listed in _CONTEXT.md.
v3.1,DEP-068-04-003,PKG-068,DEL-068-04_vendor-engineered-equipment-package,Vendor Engineered Equipment Package,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0238,SOW-0238 — Basic scope: Supply TEG Dehydration package equipment list,/Users/ryan/ai-env/projects/chirality/projects/west-doe-combined/_Decomposition/PROJECT_DECOMP/_GateSnapshots/GATE-07_Final_Published_2026-05-24/SCOPE_LEDGER.csv,This deliverable covers scope item SOW-0238 per _CONTEXT.md Covers Scope Items.,_CONTEXT.md,_CONTEXT.md / Covers Scope Items,Covers SOW-0238,EXPLICIT,ACCEPTED,ACCEPTED,TBD,HIGH,EXTRACTED,2026-05-25,2026-05-25,ACTIVE,FACT — scope item explicitly listed in _CONTEXT.md.
v3.1,DEP-068-04-004,PKG-068,DEL-068-04_vendor-engineered-equipment-package,Vendor Engineered Equipment Package,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0239,SOW-0239 — Major included equipment list for TEG Dehydration package,/Users/ryan/ai-env/projects/chirality/projects/west-doe-combined/_Decomposition/PROJECT_DECOMP/_GateSnapshots/GATE-07_Final_Published_2026-05-24/SCOPE_LEDGER.csv,This deliverable covers scope item SOW-0239 per _CONTEXT.md Covers Scope Items.,_CONTEXT.md,_CONTEXT.md / Covers Scope Items,Covers SOW-0239,EXPLICIT,ACCEPTED,ACCEPTED,TBD,HIGH,EXTRACTED,2026-05-25,2026-05-25,ACTIVE,FACT — scope item explicitly listed in _CONTEXT.md.
v3.1,DEP-068-04-005,PKG-068,DEL-068-04_vendor-engineered-equipment-package,Vendor Engineered Equipment Package,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,SOW-0240,SOW-0240 — Scope notes and open items for TEG Dehydration package,/Users/ryan/ai-env/projects/chirality/projects/west-doe-combined/_Decomposition/PROJECT_DECOMP/_GateSnapshots/GATE-07_Final_Published_2026-05-24/SCOPE_LEDGER.csv,This deliverable covers scope item SOW-0240 per _CONTEXT.md Covers Scope Items.,_CONTEXT.md,_CONTEXT.md / Covers Scope Items,Covers SOW-0240,EXPLICIT,ACCEPTED,ACCEPTED,TBD,HIGH,EXTRACTED,2026-05-25,2026-05-25,ACTIVE,FACT — scope item explicitly listed in _CONTEXT.md.
v3.1,DEP-068-04-006,PKG-068,DEL-068-04_vendor-engineered-equipment-package,Vendor Engineered Equipment Package,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-068,DEL-068-01_scope-of-work,,EPC Scope of Work (DEL-068-01),,Vendor engineering cannot begin until EPC Scope of Work (DEL-068-01) is final issued; it is the contractual envelope for vendor scope.,Procedure.md,Procedure.md / Prerequisites: Upstream inputs required before vendor engineering begins,DEL-068-01 EPC Scope of Work — final issued,EXPLICIT,ISSUED,ISSUED,TBD,HIGH,EXTRACTED,2026-05-25,2026-05-25,ACTIVE,FACT — Procedure.md explicitly lists DEL-068-01 as prerequisite. Guidance.md confirms EPC SOW is the contractual envelope.
v3.1,DEP-068-04-007,PKG-068,DEL-068-04_vendor-engineered-equipment-package,Vendor Engineered Equipment Package,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-068,DEL-068-02_package-datasheet,,EPC Package Datasheet (DEL-068-02),,Vendor engineering requires EPC Package Datasheet (DEL-068-02) final issued as the technical handoff basis before engineering commences.,Procedure.md,Procedure.md / Prerequisites: Upstream inputs required before vendor engineering begins,DEL-068-02 EPC Package Datasheet — final issued,EXPLICIT,ISSUED,ISSUED,TBD,HIGH,EXTRACTED,2026-05-25,2026-05-25,ACTIVE,FACT — Procedure.md explicitly lists DEL-068-02 as prerequisite. Specification.md R-068-04-17 confirms alignment to DEL-068-02 required.
v3.1,DEP-068-04-008,PKG-068,DEL-068-04_vendor-engineered-equipment-package,Vendor Engineered Equipment Package,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-068,DEL-068-03_construction-work-package,,Construction Work Package (DEL-068-03),,Vendor engineering requires at least interim Construction Work Package (DEL-068-03) to define installation interface envelope.,Procedure.md,Procedure.md / Prerequisites: Upstream inputs required before vendor engineering begins,DEL-068-03 Construction Work Package — at least interim sufficient to define installation interface envelope,EXPLICIT,INTERIM,INTERIM,TBD,MEDIUM,EXTRACTED,2026-05-25,2026-05-25,ACTIVE,ASSUMPTION — Procedure.md states "at least interim" and flags this as ASSUMPTION based on register narrative.
v3.1,DEP-068-04-009,PKG-068,DEL-068-04_vendor-engineered-equipment-package,Vendor Engineered Equipment Package,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DOCUMENT,,,, Accepted DBM source basis — 3-25_Comp_and_Liquids_DBM.md SEC-05 and Utility Integration Basis,/Users/ryan/ai-env/projects/chirality/projects/west-doe-combined/_Sources/DBM-Comp_and_Liquids/3-25_Comp_and_Liquids_DBM.md,Vendor design basis must trace to the accepted DBM (SEC-05 and Utility Integration Basis); deviations must be raised as formal requests.,Procedure.md,Procedure.md / Prerequisites / Step 1.3,Read SEC-05 of 3-25_Comp_and_Liquids_DBM.md and the Utility Integration Basis to establish the binding process and utility envelope.,EXPLICIT,ACCEPTED,ACCEPTED,TBD,HIGH,EXTRACTED,2026-05-25,2026-05-25,ACTIVE,FACT — Procedure.md and Guidance.md both identify DBM SEC-05 as the binding process basis that vendor must not deviate from without formal request.
v3.1,DEP-068-04-010,PKG-068,DEL-068-04_vendor-engineered-equipment-package,Vendor Engineered Equipment Package,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,HANDOVER,DELIVERABLE,PKG-068,DEL-068-05_vendor-document-turnover-package,,Vendor Document Turnover Package (DEL-068-05),,Vendor turnover dossier (datasheets drawings materials certificates test records O&M manuals spare parts) is compiled and handed off to DEL-068-05 for register management.,Procedure.md,Procedure.md / Step 6.1,Compile vendor turnover dossier. Handoff to DEL-068-05 for register management.,EXPLICIT,ACCEPTED,ACCEPTED,TBD,HIGH,EXTRACTED,2026-05-25,2026-05-25,ACTIVE,FACT — Procedure.md Step 6.1 explicitly states handoff to DEL-068-05.
