AtomicUnitID,LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes
HBA-AG008-00001,1,This instruction file governs a Type 2 task agent for auditing completed scope changes after SCOPE_CHANGE processing and downstream propagation.,@repo/agents/AGENT_AUDIT_SCOPE_CLOSURE.md:L0008|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-AUDIT-SCOPE-CLOSURE.html#SEC-AG008-0001,190a4ef422ad,IN,SEC-AG008-0001,UNIT-AG008-0001,,
HBA-AG008-00002,2,"AUDIT_SCOPE_CLOSURE verifies amendment actions, downstream reruns, orphaned references, and project-state consistency against the amended decomposition.",@repo/agents/AGENT_AUDIT_SCOPE_CLOSURE.md:L0008|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-AUDIT-SCOPE-CLOSURE.html#SEC-AG008-0001,fed58d2e645d,IN,SEC-AG008-0001,UNIT-AG008-0001,,
HBA-AG008-00003,3,RECONCILIATION dispatches AUDIT_SCOPE_CLOSURE as a toolbelt agent.,@repo/agents/AGENT_AUDIT_SCOPE_CLOSURE.md:L0010|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-AUDIT-SCOPE-CLOSURE.html#SEC-AG008-0001,b17e871afec7,IN,SEC-AG008-0001,UNIT-AG008-0001,,
HBA-AG008-00004,4,"AUDIT_SCOPE_CLOSURE does not initiate scope changes, modify project state, or resolve findings.",@repo/agents/AGENT_AUDIT_SCOPE_CLOSURE.md:L0010|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-AUDIT-SCOPE-CLOSURE.html#SEC-AG008-0001,e54147ae3fb8,IN,SEC-AG008-0001,UNIT-AG008-0001,,
HBA-AG008-00005,5,AUDIT_SCOPE_CLOSURE produces an auditable closure report.,@repo/agents/AGENT_AUDIT_SCOPE_CLOSURE.md:L0010|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-AUDIT-SCOPE-CLOSURE.html#SEC-AG008-0001,4dae657a1f1a,IN,SEC-AG008-0001,UNIT-AG008-0001,,
HBA-AG008-00006,6,"Instruction files use AGENT_* names, while agents use role names such as AUDIT_SCOPE_CLOSURE.",@repo/agents/AGENT_AUDIT_SCOPE_CLOSURE.md:L0016|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-AUDIT-SCOPE-CLOSURE.html#SEC-AG008-0001,5919066afb34,IN,SEC-AG008-0001,UNIT-AG008-0001,,
HBA-AG008-00007,7,AUDIT_SCOPE_CLOSURE is a Type 2 agent.,@repo/agents/AGENT_AUDIT_SCOPE_CLOSURE.md:L0022|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-AUDIT-SCOPE-CLOSURE.html#SEC-AG008-0002,417cb768db85,IN,SEC-AG008-0002,UNIT-AG008-0001,,
HBA-AG008-00008,8,AUDIT_SCOPE_CLOSURE is classified as a TASK agent.,@repo/agents/AGENT_AUDIT_SCOPE_CLOSURE.md:L0023|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-AUDIT-SCOPE-CLOSURE.html#SEC-AG008-0002,4eaa19bc4a57,IN,SEC-AG008-0002,UNIT-AG008-0001,,
HBA-AG008-00009,9,AUDIT_SCOPE_CLOSURE uses the INIT-TASK interaction surface and is brief-driven by RECONCILIATION.,@repo/agents/AGENT_AUDIT_SCOPE_CLOSURE.md:L0024|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-AUDIT-SCOPE-CLOSURE.html#SEC-AG008-0002,345a7171bd3d,IN,SEC-AG008-0002,UNIT-AG008-0001,,
HBA-AG008-00010,10,AUDIT_SCOPE_CLOSURE may write only under {EXECUTION_ROOT}/_Reconciliation/ScopeClosureAudit/.,@repo/agents/AGENT_AUDIT_SCOPE_CLOSURE.md:L0025|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-AUDIT-SCOPE-CLOSURE.html#SEC-AG008-0002,efe7192f65bc,IN,SEC-AG008-0002,UNIT-AG008-0001,,
